id,Categorie,AOP,content,content_vector,durable
0,Ovin,Agneau des Prés-Salés du Mont-Saint-Michel,"Catégorie: Ovin 
  Responsable: Elise 
  AOP: Agneau des Prés-Salés du Mont-Saint-Michel 
  Alimentation: - 45 j <= période post natale <= 105 j : principalement lait maternel et peut être complété de lait en poudre, fourrage ou de concentrés ;
- période de pâturage maritme (70j effectifs) : soit uniquement herbe des marais, soit complétée par 400f/j ;
- péri 
  Nombre de bêtes par surface: sur pâturage <= 0,9 UGB/ha soit 6 ovins/ha (juste brebis ou brebis + agneaux)

1 ovin = 0,15 UGB

sur surface de repli : une brebis sur min 2,75m2 d'herbe. 
  Temps de vie minimum des bêtes: minimum 115 jours
max 12 mois 
  Conditions de logement et l'accessibilité à des espaces de plein air: la période de pâturage >= la moitié de la vie de l'agneau
pâturages que fertilisés par déjections animales 
  Autres aspects: agneaux -> moins de 12 mois + caractéristiques de cet agneau conférées par le pâturage maritime. Ils doivent être nés, élevés et abattus dans l'aire géographique spé
Race : béliers (« Suffolk », « Roussin », « Rouge de l’Ouest », « Vendéen », « Cotentin » 
  Durable: Oui 
  Lien utile: https://www.inao.gouv.fr/produit/13172 
 ","[-0.15502971410751343, -0.05815783515572548, 0.3472890257835388, 0.09277236461639404, -0.012544960714876652, -0.2513304650783539, 0.035245027393102646, 0.03391636535525322, 0.14000272750854492, -0.11380152404308319, 0.30978861451148987, 0.21296028792858124, -0.07047148793935776, -0.14703986048698425, 0.15582334995269775, -0.17045244574546814, 0.13658039271831512, -0.2572384774684906, 0.14633923768997192, 0.01635829545557499, 0.18930402398109436, -0.2700314223766327, 0.17847169935703278, 0.10591381043195724, -0.11293134093284607, 0.26400578022003174, 0.27062276005744934, 0.044161003082990646, 0.2980954349040985, 0.17063197493553162, -0.3613039255142212, 0.02635538950562477, 0.2490786612033844, 0.21983712911605835, 0.1411755532026291, 0.198881596326828, 0.22800813615322113, 0.39177125692367554, 0.2196347713470459, -0.07105842977762222, 0.03505264222621918, -0.04880385100841522, -0.4341388940811157, 0.241538405418396, -0.1390654742717743, 0.141438290476799, -0.11754437536001205, 0.319263756275177, 0.4085647761821747, -0.032831016927957535, 0.037860043346881866, -0.2744998633861542, 0.04843093454837799, 0.24667969346046448, -0.3771888315677643, 0.41955992579460144, -0.006783361081033945, 0.06745604425668716, -0.06467541307210922, -0.13807795941829681, 0.3803378641605377, -0.19998560845851898, -0.13582263886928558, 0.4879700243473053, 0.03535804525017738, 0.29253339767456055, 0.34946829080581665, -0.08710171282291412, 0.06086023151874542, -0.0021427383180707693, 0.184423565864563, 0.05051891505718231, -0.12840977311134338, 0.12476389855146408, 0.25721558928489685, -0.10188797861337662, 0.21235741674900055, -0.11900889873504639, 0.20381273329257965, -0.2789449095726013, -0.27965420484542847, -0.12396018952131271, 0.1775054633617401, -0.10464711487293243, 0.091895692050457, -0.029060209169983864, 0.17500664293766022, -0.09866739064455032, 0.23443377017974854, -0.1926017850637436, -0.1357211172580719, 0.41490334272384644, 0.057916995137929916, -0.1965925693511963, -0.007320898585021496, -0.004226903431117535, 0.09690384566783905, -0.14813126623630524, 0.13775762915611267, 0.3671194612979889, -0.015619014389812946, -0.32955634593963623, -0.2556094229221344, 0.276777058839798, 0.179160013794899, -0.29568055272102356, -0.34746411442756653, 0.24021880328655243, 0.5940837860107422, -0.012468396686017513, -0.24943570792675018, -0.29163336753845215, 0.15051127970218658, -0.175789013504982, -0.007887070998549461, -0.23585942387580872, -0.1256715953350067, 0.11140848696231842, 0.1725323498249054, -0.08141164481639862, -0.29075831174850464, -0.2551700174808502, 0.13837948441505432, 0.01848486065864563, -0.06963977962732315, 0.11727704852819443, -0.172780841588974, -0.11774661391973495, 0.2975862920284271, -0.052722636610269547, 0.45619961619377136, 0.19279976189136505, 0.21593986451625824, -0.365951806306839, -0.2279219776391983, -0.30910971760749817, -0.01278829574584961, -0.05883288010954857, -0.05825832486152649, 0.5859018564224243, 0.6095166206359863, 0.20412828028202057, -0.05270318686962128, -0.1030137687921524, -0.09023115783929825, -0.04658501595258713, 0.2069425731897354, 0.05266888439655304, 0.2253805547952652, 0.46012216806411743, -0.35729604959487915, 0.13008074462413788, 0.2540740668773651, -0.1781274825334549, 0.042414385825395584, -0.25580543279647827, -0.021357132121920586, -0.26642560958862305, -0.14890196919441223, 0.04061786085367203, 0.323433518409729, 0.12900543212890625, -0.01314015407115221, -0.31160059571266174, -0.048122912645339966, -0.32685816287994385, 0.49523216485977173, 0.08276425302028656, 0.08738323301076889, 0.11525355279445648, -0.08886317908763885, 0.10356421768665314, 0.6352269649505615, -0.3686312139034271, -0.5198172330856323, 0.35073819756507874, -0.1670563519001007, -0.11589561402797699, -0.15200231969356537, -0.22600552439689636, 0.1687527298927307, 0.7035952210426331, 0.5399514436721802, -0.13058285415172577, -0.415310263633728, 0.12498145550489426, 0.22601154446601868, 0.3634564280509949, 0.381723552942276, -0.4325600564479828, 0.22924882173538208, 0.117120161652565, 0.3562507927417755, 0.35699379444122314, 0.018763622269034386, -0.1470312774181366, -0.3098820447921753, 0.39158371090888977, 0.04271053522825241, 0.08011896908283234, -0.139389768242836, 0.05044140666723251, 0.2058786004781723, -0.023853257298469543, -0.11021962761878967, 0.2282760590314865, 0.16506756842136383, 0.07143760472536087, -0.211778461933136, -0.06705731898546219, 0.3012191355228424, -0.09101129323244095, -0.3880588412284851, 0.1457623541355133, -0.012100671418011189, -0.15751051902770996, 0.09652405232191086, 0.10767962783575058, -0.12186990678310394, 0.3596624732017517, -0.48880961537361145, -0.11553847044706345, -0.034221239387989044, 0.16192714869976044, 0.41671037673950195, -0.38595050573349, 0.17974598705768585, 0.17454786598682404, 0.17191492021083832, -0.06261330097913742, -0.06786731630563736, 0.12230664491653442, 0.4651350975036621, -0.051112715154886246, -0.11704666167497635, -0.08318579941987991, -0.14746184647083282, 0.11050759255886078, -0.003435869701206684, 0.3082379996776581, -0.12201520800590515, -0.3346928656101227, 0.34864258766174316, -0.2673007845878601, -0.13146677613258362, 0.13252463936805725, -0.125203475356102, -0.14208881556987762, -0.006818809080868959, 0.24127303063869476, -0.5097702741622925, -0.3199918568134308, 0.21658062934875488, -0.060255300253629684, 0.12557823956012726, -0.030371448025107384, 0.016641875728964806, 0.07772368937730789, -0.10727735608816147, 0.1645433008670807, -0.09785933792591095, 0.09652771800756454, 0.024538196623325348, 0.0005135764949955046, -0.12901590764522552, -0.25071126222610474, 0.24051907658576965, -0.018264655023813248, -0.03754429891705513, 0.11340335756540298, -0.0032189174089580774, -0.021629994735121727, 0.12994277477264404, -0.26784658432006836, -0.1597919911146164, 0.08276104182004929, -0.3299894630908966, -0.15446853637695312, -0.37849509716033936, 0.16917647421360016, -0.24821829795837402, -0.1583092212677002, -0.4271880090236664, -0.1825093775987625, -0.13166950643062592, 0.6201561093330383, -0.18437737226486206, 0.2615838348865509, 0.32390087842941284, 0.05374589562416077, 0.31823381781578064, 0.27078405022621155, -0.07384899258613586, -0.09508537501096725, -0.016484441235661507, 0.45349574089050293, 0.23204267024993896, 0.24551931023597717, 0.058818966150283813, -0.03527027368545532, 0.13855962455272675, -0.03551565855741501, 0.015561766922473907, 0.09498558938503265, -0.04272308573126793, 0.13500362634658813, 0.18674106895923615, 0.09753085672855377, 0.2868121862411499, -0.7500367164611816, 0.28679516911506653, -0.11048431694507599, -0.03975585103034973, 0.6803264617919922, 0.23688361048698425, 0.014298140071332455, 0.20775189995765686, 0.3869454860687256, -0.024459583684802055, 0.09597031027078629, -0.2212790995836258, 0.08084171265363693, -0.29048028588294983, -0.031855035573244095, 0.1509896218776703, -0.10462382435798645, -0.4763084948062897, 0.22536152601242065, 0.4094000458717346, 0.5837817192077637, 0.13963612914085388, -0.20385071635246277, 0.4214988350868225, -0.01273789256811142, 0.46382296085357666, -0.3643500506877899, -0.13419856131076813, -0.18922290205955505, -0.009287077933549881, 0.18004827201366425, 0.022336455062031746, -0.7253477573394775, -0.14551129937171936, 0.00579511234536767, -0.1947774887084961, -0.004354652017354965, 0.368256539106369, 0.12626463174819946, 0.10487763583660126, -0.23905788362026215, -0.1359470635652542, -0.4673635959625244, -0.2275247871875763, -0.2446081042289734, -0.057286810129880905, 0.1630970537662506, 0.0512627437710762, -0.2357172667980194, -0.35344675183296204, -0.02211715467274189, 0.585610568523407, -0.21953308582305908, 0.17913378775119781, 0.34172341227531433, 0.0637289360165596, 0.06738583743572235, -0.19869330525398254, 0.16884218156337738, 0.03997816890478134, -0.14439232647418976, -0.03687196597456932, -0.21143341064453125, 0.26163753867149353, -0.16112087666988373, 0.16030077636241913, 0.2163897156715393, 0.07878050953149796, 0.08775331825017929, 0.0012416625395417213, -0.11808120459318161, 0.030567767098546028, -0.08077450096607208, -0.14022627472877502, 0.346570760011673, -0.5296168327331543, -0.04318004846572876, -0.24970196187496185, 0.2769387364387512, 0.041250478476285934, 0.07164549827575684, 0.018090082332491875, 0.05861254036426544, -0.33519870042800903, -0.1013094112277031, -0.007936855778098106, 0.07488133758306503, 0.2882104814052582, -0.05999579280614853, 0.12308511137962341, 0.00024916668189689517, -0.02948370762169361, 0.1754540055990219, -0.04715287685394287, -0.06412426382303238, 0.12414522469043732, 0.33961647748947144, 0.13479231297969818, -0.13186627626419067, 0.17241179943084717, 0.25396811962127686, -0.08468858152627945, -0.021260302513837814, 0.06530632078647614, -0.06164250150322914, -0.22362150251865387, -0.31508868932724, -0.074866384267807, -0.04001518711447716, 0.15699517726898193, -0.008385708555579185, 0.06947430968284607, 0.03913390263915062, -0.22592589259147644, -0.02530052699148655, -0.3651702105998993, -0.14440786838531494, -0.4332285523414612, -0.17287717759609222, -0.20014409720897675, 0.422968327999115, 0.23462936282157898, -0.04396486282348633, -0.2329980880022049, -0.23929038643836975, 0.3764358162879944, 0.0820157378911972, -0.14645177125930786, -0.21200773119926453, 0.09383039176464081, -0.015797730535268784, -0.167928546667099, 0.12521904706954956, -0.023977218195796013, -0.18713615834712982, 0.4113033711910248, -0.2897850275039673, -0.3154820501804352, -0.09341217577457428, 0.17195802927017212, -0.16575142741203308, -0.06755281984806061, -0.7899379134178162, 0.3777734041213989, 0.11654119938611984, -0.17424878478050232, 0.30687248706817627, -0.039426665753126144, 0.0019398076692596078, -0.10856050252914429, -0.3587934076786041, 0.05814739689230919, -0.4660728871822357, -0.25659769773483276, 0.018669381737709045, -0.349211722612381, 0.2919694781303406, 0.08977404236793518, -0.15662285685539246, -0.03637373819947243, 0.27844947576522827, 0.3221585750579834, 0.12000434845685959, -0.4087975323200226, -0.07103335857391357, -0.07566201686859131, -0.06025517359375954, 0.12557150423526764, -0.12417144328355789, -0.1527797132730484, 0.08005717396736145, -0.18174712359905243, -0.2952371835708618, -0.08834462612867355, 0.0751090869307518, 0.10839015245437622, 0.398878812789917, 0.09840479493141174, -0.01419543381780386, -0.08815819025039673, 0.4640735685825348, -0.027295688167214394, 0.006480125244706869, -0.30601513385772705, 0.09817799925804138, -0.09619378298521042, 0.07141241431236267, -0.08738580346107483, 0.02427685260772705, 0.3858737647533417, -0.04134734347462654, 0.19241946935653687, 0.3729485273361206, 0.1472301036119461, -0.16429241001605988, -0.041452329605817795, 0.07072100043296814, -0.11468372493982315, 0.19398707151412964, -0.09407951682806015, 0.041663918644189835, -0.03204692527651787, -0.10823418945074081, 0.09076973795890808, -0.29577723145484924, 0.02634681947529316, -0.05487479269504547, -0.2647162079811096, -0.2903662919998169, 0.06404408067464828, 0.17114122211933136, 0.44861167669296265, 0.0500723198056221, -0.1029670462012291, 0.17428423464298248, 0.2629890441894531, -0.18796493113040924, -0.15254101157188416, -0.07507256418466568, -0.2736133635044098, 0.06926459074020386, 0.0972117930650711, 0.20859986543655396, 0.033136770129203796, 0.21830734610557556, 0.0054765003733336926, 0.12556570768356323, 0.06133972853422165, -0.452086478471756, 0.19428816437721252, 0.16289304196834564, -0.17975807189941406, -0.05629357695579529, -0.2116643339395523, -0.2932349443435669, 0.025057269260287285, 0.06820698827505112, -0.20959334075450897, -0.1039401963353157, -0.06592465937137604, -0.19372841715812683, 0.1618143916130066, 0.003839453449472785, 0.23449572920799255, 0.20097531378269196, 0.31779101490974426, 0.29216086864471436, 0.25122329592704773, 0.16557760536670685, -0.34823617339134216, 0.2788330912590027, -0.34072384238243103, 0.03270105645060539, -0.1587171107530594, -0.10943900048732758, 0.10012401640415192, 0.14987985789775848, 0.06513365358114243, -0.2617340683937073, 0.06305672228336334, -0.1473446935415268, -0.30038294196128845, 0.19879430532455444, -0.24584734439849854, -0.09197009354829788, 0.35094210505485535, 0.03747580572962761, 0.2642545998096466, -0.27285563945770264, -0.10369066894054413, 0.18819783627986908, -0.030617913231253624, -0.1448412835597992, 0.1151120513677597, 0.10538030415773392, 0.28373104333877563, -0.03175069019198418, -0.16744881868362427, 0.5078514814376831, 0.14538559317588806, 0.22982493042945862, 0.03494441881775856, 0.18304085731506348, 0.0650145411491394, 0.13405874371528625, -0.2297321856021881, 0.3017737865447998, 0.18860560655593872, -0.08246350288391113, -0.37924736738204956, -0.3418736457824707, 0.013757821172475815, 0.2898513376712799, -0.09279420971870422, 0.4713163673877716, 0.049956586211919785, 0.28393471240997314, 0.07681360095739365, 0.1847670078277588, -0.0037315129302442074, 0.15156587958335876, 0.05121034383773804, 0.14733672142028809, 0.3587650954723358, -0.04320486634969711, 0.08679940551519394, -0.4900866150856018, -0.15490959584712982, -0.2021668702363968, 0.14762195944786072, 0.7720714807510376, -0.20738692581653595, -0.3712388873100281, 0.18711458146572113, -0.019521178677678108, 0.37387964129447937, -0.3687378466129303, 0.22647953033447266, -0.03549670800566673, -0.004426122643053532, 0.024409962818026543, 0.3994349241256714, -0.09412621706724167, 0.17101646959781647, 0.3145759403705597, -0.06593520939350128, 0.3889617621898651, 0.17307770252227783, 0.36596745252609253, 0.3851628005504608, -0.21612219512462616, 0.1665036529302597, -0.14650443196296692, -0.189679816365242, 0.0002909975009970367, 0.09467148035764694, -0.05620451644062996, -0.03175273910164833, 0.08784551173448563, -0.13243673741817474, 0.04174663498997688, -0.0007213739445433021, -0.02048276551067829, -0.027046559378504753, 0.3974856436252594, 0.03575059026479721, 0.15080693364143372, -0.05368946120142937, 0.009740914218127728, 0.15870393812656403, 0.2776933014392853, 0.16376826167106628, 0.24254079163074493, 0.18639366328716278, 0.25696590542793274, 0.06851007789373398, 0.025749554857611656, -0.14190782606601715, 0.1879475861787796, -0.03669191896915436, 0.1573880910873413, 0.30408090353012085, -0.17516478896141052, 0.6032960414886475, 0.07522769272327423, 0.2273537516593933, -0.2339063137769699, 0.30998802185058594, 0.2239672690629959, 0.2584061622619629, 0.10709235817193985, -0.2141982614994049, 0.051001325249671936, -0.3923787772655487, -0.0844021663069725, 0.2706322968006134, 0.1269463151693344, 0.10817603021860123, 0.07298837602138519, 0.21452763676643372, -0.14218807220458984, 0.3577837646007538, 0.09902072697877884, -0.03171565756201744, 0.33002161979675293, -0.05802447348833084, -0.1285300999879837, 0.06585069000720978, 0.15228772163391113, 0.2432335764169693, 0.31316307187080383, 0.18086399137973785, -0.14848533272743225, 0.28420135378837585, -0.13306179642677307, -0.12068364769220352, 0.2194773107767105, -0.14394409954547882, 0.06588868051767349, 0.3256070017814636, 0.0626014992594719, 0.1863798350095749, 0.2712007761001587, -0.15048649907112122, 0.015627078711986542, -0.13713590800762177, -0.13198506832122803, 0.07592176645994186, 0.0006647816626355052, 0.36547666788101196, -0.22066639363765717, -0.024440720677375793, 0.14685985445976257, -0.317544162273407, -0.1478140652179718, 0.08502797782421112, 0.07174904644489288, -0.1260911077260971, 0.26378530263900757, -0.13099996745586395, 0.32373911142349243, 0.051472537219524384, 0.019152933731675148, 0.2789165675640106, -0.07968533039093018, 0.05070744454860687, -0.09490085393190384, 0.36564964056015015, 0.3228786885738373, -0.19492711126804352, 0.20070643723011017, -0.046972621232271194, 0.20255047082901, -0.1244022324681282, 0.3294636607170105, -0.1316501498222351, 0.28156203031539917, -0.013333993963897228, -0.20267735421657562, -0.12387411296367645, 0.19472849369049072, 0.015333468094468117, -0.23179733753204346, -0.05337228998541832, 0.270122230052948, 0.10997958481311798, 0.4416491687297821, 0.09963252395391464, 0.12826524674892426, -0.08838490396738052, 0.5054374933242798, 0.24079954624176025, 0.33217287063598633, 0.1015050858259201, -0.002151224296540022, 0.012161132879555225, -0.14909705519676208, -0.02237272821366787, -0.06306245923042297, -0.07580945640802383, -0.7202697396278381, 0.04387319087982178, -0.12675221264362335, -0.15952369570732117, -0.060747742652893066, 0.2019551694393158, 0.2818351686000824, 0.06689345091581345, 0.05329500511288643, -0.3267480134963989, -0.1783236712217331, -0.0537271723151207, -0.10331877321004868, -0.35398367047309875, -0.10123393684625626, -0.26748085021972656, 0.45812320709228516, -0.0025226348079741, -0.2299283742904663, -0.1868268996477127, 0.040947332978248596, 0.4027673900127411, -0.08671088516712189, 0.03531739115715027, 0.21496173739433289, 0.034297239035367966, 0.054227977991104126, 0.011096342466771603, 0.017706044018268585, -0.1438845992088318, 0.19578874111175537, 0.05789155513048172, -0.4284530282020569, 0.2784428596496582, -0.13133762776851654, -0.047362614423036575, 0.0064170402474701405, -0.3616757392883301, -0.0012693180469796062, -0.14093250036239624, -0.11994805932044983, -0.04744541272521019, 0.1256447285413742, 0.05733883008360863, -0.13696806132793427, 0.18186871707439423, 0.23152615129947662, 0.1346135288476944, 0.17612947523593903, 0.09559296816587448, -0.20424775779247284, 0.0920727401971817, -0.026515498757362366, -0.2257763147354126, -0.037208255380392075, 0.04751456528902054, -0.041940003633499146, 0.34724897146224976, 0.150742769241333, -0.23497013747692108, -0.11344723403453827, 0.12845002114772797, -0.3267498016357422, 0.16419373452663422, -0.07940007001161575, -0.02897057682275772, -0.04376644641160965, -0.19867296516895294, 0.2953680753707886, -0.14382092654705048, -0.7432196736335754, -0.1429041475057602, 0.36775270104408264, -0.004942821804434061, 0.03139575943350792, -0.006943993270397186, 0.022340569645166397, 0.07352598756551743, -0.14934778213500977, 0.21311959624290466, -0.35253462195396423, -0.3008272647857666, 0.07992416620254517, 0.20677629113197327, 0.06195507571101189, -0.06538121402263641, 0.14498014748096466, 0.04000602290034294, -0.29498398303985596, 0.10768776386976242, -0.05044154077768326, 0.34499797224998474, -0.04393741488456726, -0.021102815866470337, -0.5943202972412109, 0.3632896840572357, 0.09038392454385757, 0.014061841182410717, 0.008047729730606079, 0.20235849916934967, 0.32714134454727173, -0.21212485432624817, -0.13497242331504822, -0.180289164185524, -0.103513702750206, -0.12205725163221359, 0.25254759192466736, -0.17478173971176147, 0.299686461687088, -0.01796780154109001, -0.1098991185426712, 0.07279496639966965, 0.22565755248069763, 0.2534330189228058, -0.05129999294877052, -0.23709990084171295, -0.015357443131506443, 0.27134498953819275, 0.18079455196857452, -0.6068933606147766, 0.31902211904525757, 0.042104240506887436, 0.07019399106502533, 0.07220175862312317, 0.06978294253349304, 0.03377659618854523, -0.1981801986694336, -0.25414904952049255, -0.3242205083370209, 0.06560549885034561, 0.18496555089950562, 0.1643843799829483, 0.10013727098703384, 0.06598830223083496, 0.31612205505371094, 0.191753089427948, 0.5436570048332214, -0.09887959808111191, 0.18456609547138214, -0.31165340542793274, 0.062146857380867004, -0.22617144882678986, -0.016133936122059822, -0.061956360936164856, -0.1880222111940384, 0.2726965546607971, -0.03603212535381317, -0.05699605494737625, -0.3390030264854431, 0.0420338399708271, 0.0908128097653389, -0.13334958255290985, 0.08117058128118515, -0.1667090207338333, -0.024504728615283966, 0.2128814458847046, 0.17237825691699982, 0.2459236979484558, -0.16521315276622772, -0.004641739185899496, -0.022439051419496536, -0.13934387266635895, 0.1315452754497528, 0.10447105020284653, 0.027616038918495178, -0.09340110421180725, 0.052870918065309525, 0.06384889781475067, 0.24343794584274292, -0.00605627428740263, -0.031495269387960434, -0.11370062083005905, 0.2360507994890213, -0.09360867738723755, 0.24558503925800323, 0.026439262554049492, 0.16625367105007172, -0.27609047293663025, 0.10017508268356323, 0.2323436737060547, -0.003580821445211768, -0.24211978912353516, 0.10458690673112869, -0.08452773839235306, -0.43522337079048157, 0.09254152327775955, 0.12296162545681, -0.06930813938379288, 0.09932994842529297, -0.1761159896850586, -0.6234733462333679, -0.23881293833255768, 0.011926298029720783, -0.5877687335014343, 0.14504939317703247, 0.2014864832162857, -0.007166313473135233, -0.16842232644557953, -0.003733732970431447, 0.31001099944114685, 0.07135431468486786, -0.3006022572517395, -0.07666590064764023, -0.17509101331233978, -0.04276374727487564, -0.2923833131790161, -0.040917620062828064, -0.09814686328172684, -0.07179175317287445, 0.14826670289039612, 0.20661744475364685, -0.022288629785180092, -0.057609762996435165, 0.3936580419540405, -0.11004849523305893, 0.11879421770572662, 0.15760882198810577, -0.3608807325363159, 0.30324608087539673, -0.26369941234588623, -0.003304368117824197, -0.08383962512016296, -0.3407776653766632, -0.032548218965530396, -0.4644104838371277, -0.12309040129184723, 0.05706529691815376, -0.09298615157604218, 0.06610599905252457, -0.26746392250061035, 0.2569688856601715, 0.4035208523273468, -0.26537659764289856, -0.1140768751502037, 0.3370235562324524, 0.038073811680078506, 0.002602424705401063, -0.18239766359329224, 0.24519000947475433, -0.09364842623472214, -0.029690854251384735, -0.008530396968126297, -0.194986954331398, -0.20366927981376648, -0.02244856208562851, 0.1651829183101654, 0.038811422884464264, -0.28375810384750366, -0.08644022792577744, -0.11934147775173187, -0.103896364569664, -0.12070921063423157, -0.02419207990169525, -0.07469379901885986, 0.39250504970550537]",Oui
